id,App Name,Size (MB),price,Review Count,user_rating,Category,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
1011415692,QB Hero,29M,$0.00 ,304,4.5,Games,37,5,1,1
1011476555,Green Eggs and Ham - Read & Learn - Dr. Seuss,46M,$3.99 ,207,5,Book,37,5,1,1
1011479119,Dr. Seuss's ABC - Read & Learn - Dr. Seuss,40M,$1.99 ,82,4.5,Book,37,5,1,1
1011501094,Disney Jigsaw Puzzles!,107M,$0.00 ,1546,4.5,Games,37,5,4,1
1011562903,Spanish SOLO: Learn Spanish With Lessons On The Go,75M,$0.00 ,275,4.5,Education,37,5,1,1
1011597997,9回裏だけ甲子園,31M,$0.00 ,0,0,Games,40,5,2,1
1011661714,ブラックバイトはじめました。俺の嫁に捧げるストーリー【放置】,49M,$0.00 ,0,0,Games,38,3,1,1
1011675447,激ムズ！ねこ階段,123M,$0.00 ,1,5,Entertainment,37,3,1,1
1011714860,Tap Quest : Gate Keeper,172M,$0.00 ,1252,4.5,Games,37,5,4,1
1011776388,Give It Up! 2,165M,$0.00 ,453,4,Games,37,5,8,1
1011788068,Would You Rather?,33M,$0.00 ,6479,4.5,Games,40,5,2,1
1011796416,GYMONDO – Fitness Training für Zuhause,133M,$0.00 ,0,0,Health & Fitness,37,5,2,1
1011806461,【明星恋爱】偶像之路TIME TO STAR,201M,$0.99 ,12,5,Games,40,5,1,1
1011915604,AGT: America's Got Talent Official App on NBC,24M,$0.00 ,367,3,Entertainment,37,5,1,1
1011935076,Digit: Save Money Without Thinking About It,68M,$0.00 ,1506,3.5,Finance,37,0,1,1
1011983738,Precision Ukulele Tuner - with Chords & Metronome,49M,$1.99 ,105,4.5,Music,37,5,1,1
1011987577,Sputnik Eyes,65M,$1.99 ,309,4,Games,38,5,1,1
1012032539,Sideline - 2nd Phone Number,133M,$0.00 ,7907,4.5,Business,11,0,1,1
1012151919,Bakery Story 2,173M,$0.00 ,5753,4,Games,38,5,1,1
1012231677,METAL SLUG ATTACK,106M,$0.00 ,1324,4.5,Games,38,5,2,1
1012274888,Zen Brush 2,69M,$2.99 ,114,4.5,Entertainment,37,5,2,1
1012298403,Don't Starve: Pocket Edition,403M,$4.99 ,3742,4,Games,37,1,1,1
1012329703,口袋苍穹-首日送萧炎，重返斗气大陆,156M,$0.00 ,0,0,Games,40,5,1,1
1012368051,全民坦克联盟—坦克帝国官方正版,124M,$0.00 ,7,4.5,Games,40,5,1,1
1012604262,Cat Kitty Kitten Coloring Pages - Free Girl Games,39M,$0.00 ,10278,4.5,Games,43,5,2,1
1012712705,Tropical Wars - Pirate Battles,110M,$0.00 ,1465,4.5,Games,38,5,5,1
1012867463,网商银行,107M,$0.00 ,0,0,Finance,38,0,1,1
1013551921,Video Smith - A Powerful video editing tool set,39M,$0.00 ,1,5,Photo & Video,37,0,2,1
1013585593,_PRISM,400M,$2.99 ,648,4.5,Games,40,5,1,1
1013596666,Hoodclips,15M,$0.00 ,346,4,Entertainment,37,5,1,1
1013780477,Star Cheerleader - High School Tryouts,222M,$0.00 ,263,4,Games,38,5,11,1
1013818720,Heroki,373M,$4.99 ,225,4,Games,37,5,1,1
1013854622,KSI Unleashed,456M,$0.00 ,854,5,Games,37,5,1,1
1013992870,Peanuts: Snoopy's Town Tale,95M,$0.00 ,4260,3.5,Games,38,5,45,1
1014277964,SelfieCity,71M,$0.00 ,252,5,Photo & Video,37,0,5,1
1014459049,Fontmania - Add Artworks & Text to Your Photos!,37M,$4.99 ,1249,4.5,Photo & Video,37,5,11,1
1014565551,Sago Mini Trucks and Diggers,109M,$2.99 ,37,4,Education,38,5,1,1
1014661557,Monkey Preschool Animals,126M,$2.99 ,5,4.5,Education,40,4,1,1
1014902505,Bus Driving Taxi Parking Simulator Real Extreme Car Racing Sim,295M,$0.00 ,199,4,Games,38,5,1,1
1014907403,操作しやすいナンプレ！目に優しい パズルゲーム 800問,65M,$0.00 ,0,0,Games,38,5,2,1
1014919815,Pokémon Shuffle Mobile,106M,$0.00 ,5805,4.5,Games,38,3,7,1
1014920360,BuriedTown - World's First Doomsday Survival Themed Game,60M,$0.99 ,118,4,Games,40,5,13,1
1015000630,Tank Battle: Blitzkrieg,217M,$1.99 ,19,3.5,Games,38,5,1,1
1015059175,A Color Story,39M,$0.00 ,2436,4.5,Photo & Video,37,5,1,1
1015077531,USPS StampApp for iPad,47M,$9.99 ,15,2.5,Reference,24,5,1,1
1015225810,ZAKER 专业版,75M,$0.99 ,0,0,News,37,0,3,1
1015552271,PAW Patrol Pups to the Rescue,757M,$1.99 ,22,2.5,Education,38,0,1,1
1015603795,PAW Patrol Pups to the Rescue HD,757M,$1.99 ,142,3,Education,24,5,1,1
1015744628,シロクマ先生のゆるくない英文法,224M,$11.99 ,0,0,Education,38,4,1,1
1015771623,麻雀物語３ 役満乱舞の究極大戦,2170M,$9.99 ,0,0,Games,40,0,2,0
1015820762,Circle Swing,8M,$0.00 ,2,3.5,Games,40,3,1,1
1015944446,Paper Train: Traffic,111M,$0.99 ,20,4,Games,35,4,1,1
1016197739,Shapes & Colors Learning Kids Games for girls 2 +,182M,$2.99 ,0,0,Games,40,1,9,1
1016279124,360 Degree,332M,$0.00 ,1460,4.5,Games,38,5,21,1
1016360869,Marry Me - Perfect Wedding Day!,201M,$0.00 ,795,4,Games,38,5,10,1
1016366447,Bear,29M,$0.00 ,891,4.5,Productivity,37,5,11,1
1016673544,"ipsy - Makeup, subscription and beauty tips",35M,$0.00 ,17489,5,Lifestyle,37,5,1,1
1016686482,How the Grinch Stole Christmas! - Read & Play,62M,$3.99 ,49,4.5,Book,37,5,1,1
1016810652,Gigglebug's Face Race,191M,$2.99 ,44,3.5,Education,38,5,3,1
1016915419,Trick Shot,105M,$1.99 ,816,4.5,Games,38,5,1,1
1017064541,Viva™ Slots Las Vegas Classic Casino Games,167M,$0.00 ,58738,4.5,Games,38,5,1,1
1017112774,Battle Golf,48M,$0.00 ,455,4,Games,37,5,1,1
1017148055,Stash Invest: Investing & Financial Education,110M,$0.00 ,1655,4,Finance,37,0,1,1
1017186083,Haywire Hospital,503M,$0.00 ,285,4.5,Games,38,5,4,1
1017228401,Fusion Pictures - A Multiplayer Game with 4 Hidden Pics Object & 1 Word Puzzle,57M,$0.00 ,0,0,Games,40,3,1,1
1017236115,クリアした奴マジ天才,33M,$0.00 ,0,0,Games,40,5,2,1
1017240682,Kuro no Sekai - It's a Darkness World,90M,$0.00 ,0,0,Games,40,4,2,1
1017367213,Octodad: Dadliest Catch,303M,$4.99 ,1752,4,Games,37,5,8,1
1017447032,Transformers Rescue Bots: Save Griffin Rock,1491M,$3.99 ,47,2.5,Book,37,5,1,1
1017492454,YouTube Music,114M,$0.00 ,7109,3.5,Music,37,0,1,1
1017551780,Disney Emoji Blitz,257M,$0.00 ,41036,4.5,Games,37,5,10,1
1017581225,Skylanders SuperChargers,1322M,$0.00 ,1296,4,Games,35,5,1,1
1017627073,Osmo Numbers,205M,$0.00 ,52,4,Games,24,5,12,1
1018002876,Space Grunts,61M,$3.99 ,58,4,Games,38,5,1,1
1018142904,Color•多彩手帐,81M,$0.00 ,485,5,Lifestyle,37,5,10,1
1018215577,Ultimate Fox Simulator,139M,$0.99 ,1112,4,Games,40,5,1,1
1018216485,Dictionnaire Le Robert Mobile : 4 en 1,69M,$7.99 ,1,5,Reference,38,5,1,1
1018236462,boohoo.com,14M,$0.00 ,655,4.5,Shopping,37,5,1,1
1018355599,Tweetbot 4 for Twitter,12M,$9.99 ,2213,4,Social Networking,37,5,7,1
1018356776,Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure (Full),1488M,$6.99 ,9,4.5,Games,24,5,4,1
1018357323,Amaranthine Voyage: The Shadow of Torment - A Magical Hidden Object Adventure (Full),1279M,$2.99 ,4,3,Games,38,0,4,1
1018497986,DinoTrek VR Experience,498M,$0.99 ,73,4,Entertainment,25,0,1,1
1018704225,Game Studio Tycoon 2: Next Gen Developer,249M,$3.99 ,110,4,Games,37,4,1,1
1018725005,激ムズ！ねこじゃんぷ２,49M,$0.00 ,1,5,Games,38,3,4,1
1018743724,Lost in Harmony,207M,$0.00 ,1002,4.5,Games,37,5,17,1
1018920593,Athletics 2: Summer Sports - Free,243M,$0.00 ,2541,4.5,Games,37,5,1,1
1018922850,Flow Speed Control ● Professional Edition,104M,$1.99 ,83,4.5,Photo & Video,37,5,21,1
1018955135,Little Nugget® - capture pregnancy & baby pics,76M,$2.99 ,4006,4.5,Photo & Video,37,0,1,1
1019167420,Hey Duggee: The Big Badge App,177M,$2.99 ,11,4,Games,43,5,1,1
1019230398,Moodnotes - Thought Journal / Mood Diary,54M,$3.99 ,625,5,Health & Fitness,37,0,1,1
1019312381,"Hemingboard: Synonyms, Rhymes, Puns in Your Keyboard",169M,$2.99 ,128,4,Utilities,37,5,1,1
1019442026,Simply Piano by JoyTunes - Learn & play piano,185M,$0.00 ,2925,4.5,Education,37,5,11,1
1019447011,V LIVE - Broadcasting App,84M,$0.00 ,937,3.5,Entertainment,37,0,8,1
1019616705,Rayman Classic,191M,$0.00 ,293,4.5,Games,38,5,10,1
1019838009,The Martian: Official Game,74M,$0.99 ,259,4,Games,37,5,3,1
1019856486,House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure (Full),1170M,$6.99 ,75,3.5,Games,24,5,4,1
1020009128,戦え！プリンセスドール,69M,$0.00 ,0,0,Games,40,5,1,1
1020119327,Smashy Road: Wanted,200M,$0.00 ,53162,4.5,Games,40,5,1,1
1020187921,Colorfly : Coloring Book for Adults - Free Games,61M,$0.00 ,21472,4.5,Games,40,5,3,1
1020273791,Team USA App,42M,$0.00 ,101,2.5,Sports,37,4,1,1
1020304479,MyDx One: Find a Strain that Works for You,38M,$0.00 ,29,4,Medical,38,5,1,1
1020327340,DragonSoul RPG,212M,$0.00 ,7681,4.5,Games,38,5,17,1
1020473684,VERSUS: The Lost Ones,41M,$3.99 ,423,5,Games,38,5,1,1
1020481008,Deus Ex GO - Puzzle Challenge,293M,$4.99 ,1385,4.5,Games,37,5,10,1
1020536786,MINE［マイン］ファッション/コーディネート動画アプリ,54M,$0.00 ,0,0,Catalogs,37,5,2,1
1020581825,wetter.com,192M,$0.00 ,0,0,Weather,37,5,2,1
1020583460,Cloud Chasers - A Journey of Hope,277M,$3.99 ,36,3.5,Games,37,5,1,1
1020587577,League of Stickmen VIP Edition,192M,$1.99 ,391,4.5,Games,38,5,5,1
1020657631,Asymmetric,76M,$1.99 ,0,0,Games,37,5,5,1
1020818294,ColorArt: Coloring Book For Adults,90M,$0.00 ,15797,4.5,Entertainment,37,5,1,1
1020876671,KOMRAD,69M,$0.00 ,94,4.5,Games,37,4,1,1
1020947824,Pinball Breaker Forever,34M,$0.00 ,190,4.5,Games,37,5,2,1
1020962158,Dust: An Elysian Tail,977M,$5.99 ,884,4.5,Games,38,4,1,1
1021091295,C CHANNEL -Watch tips & tricks videos for girls,58M,$0.00 ,21,5,Photo & Video,37,0,8,1
1021102353,Superhero Girl Salon: Kids Makeup and Dressup Game,95M,$1.99 ,16,4.5,Games,40,5,1,1
1021204969,Bob's Burgers Pinball,48M,$1.99 ,43,4.5,Games,38,3,1,1
1021239565,Shopkins Magazine - once you shop…you can’t stop!,19M,$0.99 ,129,3,Games,38,5,1,1
1021368752,片手キーボードPRO,105M,$2.99 ,0,0,Utilities,37,5,1,1
1021462578,I Keep Having This Dream,69M,$1.99 ,79,4.5,Games,40,4,1,0
1021496959,Tangled Up! - Valentine Special,191M,$0.00 ,16,4,Games,43,5,7,1
1021566244,FINAL FANTASY VII,1938M,$15.99 ,1421,4,Games,37,5,5,1
1021586545,Bridge Constructor Stunts,140M,$1.99 ,75,4,Games,38,5,13,1
1021672050,Circa Infinity,138M,$1.99 ,56,5,Games,43,5,1,1
1021721629,Gogo Entertainment,16M,$0.00 ,1482,2,Travel,37,3,4,1
1021845881,Attack Heroes,915M,$0.99 ,12,5,Games,37,5,1,1
1021877189,a. - Physical Simulation Puzzle Game,49M,$0.00 ,2,5,Games,40,4,2,1
1021933645,Cat-A-Pult: Endless stacking of 8-bit kittens,100M,$0.00 ,141,4,Games,38,5,1,1
1021967723,Dawn of Gods,230M,$0.00 ,833,4.5,Games,40,1,33,1
1021971213,SPL-T,110M,$2.99 ,124,4,Games,38,3,12,1
1021988466,狼人之夜,30M,$0.99 ,15,4.5,Social Networking,37,5,1,1
1022023000,Witches' Legacy: The Dark Throne HD (Full),2116M,$6.99 ,52,3,Games,24,5,4,1
1022056495,Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game (Full),1921M,$6.99 ,66,4,Games,24,5,5,1
1022100908,Nebraska Huskers for iPad 2015,31M,$9.99 ,2,1,Sports,24,5,1,1
1022196879,Exodus,40M,$0.00 ,62,3,Games,40,5,1,1
1022239163,Maim Street,174M,$0.00 ,99,4.5,Games,37,5,1,1
1022256487,Sorted - Quickly Organise Your Day,101M,$7.99 ,69,4,Productivity,35,5,7,1
1022267439,"SNOW - Selfie, Motion sticker, Fun camera",119M,$0.00 ,1115,4,Photo & Video,37,0,5,1
1022268606,Beat da Beat,262M,$0.99 ,301,5,Games,40,4,1,1
1022301472,Zombie Anarchy: Survival Strategy Game,255M,$0.00 ,1768,4.5,Games,37,5,15,1
1022305219,Periodic Table Chemistry,34M,$6.99 ,0,0,Education,37,5,1,1
1022647461,Infinite Skater,257M,$0.00 ,360,4,Games,38,5,1,1
1022667752,Land Sliders,124M,$0.00 ,4142,4.5,Games,38,5,14,1
1022729100,アイドルの姫　-わたしの青春マテリアル-,105M,$0.00 ,0,0,Games,38,0,1,1
1022732646,Fruit Pop! Puzzles in Paradise - Fruit Pop Sequel,155M,$0.00 ,261,4.5,Games,38,5,1,1
1022763299,开挂江湖-Q版武侠挂机,98M,$0.00 ,0,0,Games,40,5,1,1
1022844131,Women's Health: 1500 Kalorien Tag,70M,$1.99 ,0,0,Food & Drink,38,0,1,1
1023002643,Final Cut: The True Escapade HD - A Hidden Object Mystery Game (Full),905M,$6.99 ,19,4,Games,24,5,5,1
1023026782,Mystery Tales: The Twilight World HD - A Hidden Object Adventure (Full),1563M,$6.99 ,6,3,Games,24,4,4,1
1023028213,Mystery Tales: The Twilight World - A Hidden Object Adventure (Full),1556M,$2.99 ,2,2.5,Games,36,0,4,1
1023126431,Read4Kids - Kids learn to read in 20 easy lessons,34M,$2.99 ,27,4,Education,40,5,1,1
1023146677,Five Nights at Freddys 4,50M,$2.99 ,5478,4.5,Games,43,5,1,1
1023218196,Burger – The Game,14M,$0.00 ,1179,4.5,Games,40,3,1,1
1023273544,全国マルチ掲示板 for モンスト！〜タスカンと運極ができるアプリ〜,39M,$0.00 ,0,0,Entertainment,38,4,1,1
1023281359,俺と鬼嫁の100日戦記,37M,$0.00 ,3,4.5,Games,38,3,1,1
1023648594,Dr. Panda Candy Factory,298M,$2.99 ,46,4,Education,40,5,12,1
1023681159,Foodo World,265M,$2.99 ,7,3,Education,37,5,32,1
1023681711,Dr. Panda Firefighters,230M,$2.99 ,55,3.5,Education,40,5,17,1
1023683909,Alliance Wars: World Domination,493M,$0.00 ,176,5,Games,38,1,1,1
1023741615,T-Rex Simulator,142M,$0.99 ,24,3.5,Games,37,5,1,1
1023751978,Disc Golf Game,233M,$3.99 ,85,4.5,Games,40,5,1,1
1024000488,浪漫庄园(自由创造你的梦想),97M,$0.00 ,36,4.5,Games,40,5,1,1
1024004804,私のヒモ男～イケメン拾いました～恋愛・放置ゲーム,104M,$0.00 ,26,4.5,Games,40,0,1,1
1024216465,Hooty Hoo: Bingo Math,34M,$1.99 ,0,0,Education,37,5,1,1
1024306067,Slash Mobs,249M,$0.00 ,4179,4.5,Games,38,5,1,1
1024341813,JCnews - Anime & Game Culture,25M,$0.00 ,0,0,News,38,5,31,1
1024374740,Dirt Racing Mobile 3D,233M,$3.99 ,245,4.5,Games,40,4,1,1
1024395159,myINK sketch,90M,$2.99 ,0,0,Photo & Video,38,1,1,1
1024488164,OPUS: The Day We Found Earth,245M,$0.00 ,2491,5,Games,40,5,1,1
1024505111,Cut the Rope,128M,$1.99 ,151,4.5,Games,40,0,11,1
1024506807,Cut the Rope HD,255M,$3.99 ,71,4.5,Games,24,5,1,1
1024507512,Cut the Rope HD™,125M,$0.00 ,285,4,Games,24,5,10,1
1024522751,Beneath The Lighthouse,149M,$0.00 ,526,4,Games,40,5,1,1
1024577327,Goodnight Little Sandman - Bedtime Ritual,555M,$3.99 ,0,0,Education,38,5,13,1
1024818709,HOOKED - Chat Stories,94M,$0.00 ,47829,4.5,Book,37,0,8,1
1024850260,striker – dropping balls,64M,$0.00 ,0,0,Games,38,2,5,1
1024951378,Punch Club,323M,$4.99 ,480,4,Games,40,1,1,1
1024951639,Lonely One,206M,$0.00 ,723,4.5,Games,40,5,6,1
1024953824,Dictator 2,240M,$0.00 ,694,3,Games,37,5,1,1
1024953838,Dictator 2: Evolution,239M,$1.99 ,67,4,Games,37,5,1,1
1025000402,Snug for Instagram - Preview your photos,32M,$0.99 ,58,2.5,Photo & Video,37,0,14,1
1025120568,AMC,59M,$0.00 ,3105,2,Entertainment,37,5,1,1
1025177870,TRUMP Yo'Self! Make Your Hair Great Again!,39M,$0.00 ,37,4,Entertainment,38,2,1,1
1025243640,Kylie Jenner Official App,51M,$0.00 ,3111,2.5,Entertainment,37,5,1,1
1025297873,Stickman Volleyball,179M,$0.99 ,184,4.5,Games,40,5,1,1
1025313530,Snail Sleep-Dream Talk Recording,153M,$0.00 ,19,4,Health & Fitness,37,5,7,1
1025396583,ホラースポット-ghost spot-意味が分かると怖いマップ,39M,$0.00 ,0,0,Navigation,37,4,2,1
1025601254,My Challenge Tracker,78M,$0.00 ,3682,5,Health & Fitness,37,0,1,1
1025628019,蚂蚁聚宝—蚂蚁金服旗下投资理财平台,113M,$0.00 ,14,3,Finance,37,0,1,1
1025707485,VPN Proxy Master - Unlimited WiFi security VPN,27M,$0.00 ,13674,5,Productivity,37,1,9,1
1026152405,Bouncy Kingdom,114M,$0.00 ,55,4.5,Games,38,4,1,1
1026311548,My Town : Hospital,218M,$2.99 ,186,4,Education,37,5,1,1
1026540588,FRESH! - ログイン不要・高画質で生放送が見放題,95M,$0.00 ,0,0,Entertainment,37,3,2,1
1026689855,融360-贷款、信用卡、信用报告,80M,$0.00 ,0,0,Finance,38,0,1,1
1026717130,病みカワカメラ,42M,$0.00 ,1,5,Photo & Video,38,0,1,1
1026719224,青藍高校リア充部,85M,$0.00 ,0,0,Games,38,5,2,1
1026720146,女の子の憧れが全てつまったTOKYOリアルコーデアプリ - TOPLOG,81M,$0.00 ,0,0,Lifestyle,37,0,2,1
1026736263,【放置ゲー】壁ドンしたら人生変わった ～グリモアのキャラ達に壁ドン！？～,45M,$0.00 ,0,0,Games,40,0,1,1
1026832671,Bits of Sweets,112M,$0.00 ,2572,4.5,Games,38,5,16,1
1026901472,BMO Snaps - Adventure Time Photo Game,211M,$2.99 ,67,4.5,Games,38,5,10,1
1026909621,Sophia - My Little Sis,138M,$0.00 ,1193,4.5,Games,38,5,11,1
1027230451,Magic Rush: Heroes,129M,$0.00 ,3046,4.5,Games,40,5,13,1
1027279455,Gather - In real life,78M,$0.00 ,813,2.5,Lifestyle,37,0,1,1
1027284532,商品バーコードで賞味期限を通知 Limiter2 (リミッター),74M,$0.00 ,0,0,Food & Drink,37,0,2,1
1027352017,Recolor - Coloring Book,68M,$0.00 ,31180,4.5,Entertainment,37,5,4,1
1027419374,Explore Daniel Tiger's Neighborhood,327M,$2.99 ,92,3.5,Education,38,5,1,1
1027688889,Piano Tiles 2™(Don't Tap The White Tile 2),81M,$0.00 ,55077,4.5,Games,38,5,17,1
1027799669,Blitzrechnen 1. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,378M,$3.99 ,0,0,Education,38,4,1,1
1028003495,Hidden Pictures by Highlights Magazine,164M,$0.00 ,1478,4.5,Games,37,5,1,1
1028179601,Teenage Mutant Ninja Turtles: Battle Match Game,134M,$1.99 ,70,4,Games,38,5,8,1
1028272877,Mods for Minecraft PC & Servers for Minecraft PE,18M,$1.99 ,753,4.5,Utilities,38,5,1,1
1028362533,Slots - Huuuge Casino: Slot Machines,91M,$0.00 ,13637,4.5,Games,38,5,12,1
1028400679,Bookling - Track Your Reading Habits,14M,$0.99 ,20,3,Productivity,38,0,2,1
1028464453,Strawberry Shortcake Candy Garden,232M,$0.00 ,633,4.5,Entertainment,39,5,10,1
1028546978,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),923M,$6.99 ,248,4.5,Games,24,5,4,1
1028556453,Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),1331M,$6.99 ,78,3.5,Games,24,5,3,1
1028558002,Dark Dimensions: Homecoming - A Hidden Object Mystery (Full),1331M,$2.99 ,10,2.5,Games,38,0,3,1
1028610115,Teenage Mutant Ninja Turtles: Portal Power,636M,$3.99 ,113,4,Games,37,5,8,1
1028623510,PewDiePie: Legend of the Brofist,457M,$4.99 ,10828,5,Games,38,5,17,1
1028791881,Photograph+,23M,$0.99 ,0,0,Photo & Video,37,0,31,1
1028902794,Der IQ Test - Intelligenztest (Deutsch),17M,$0.00 ,0,0,Games,43,4,1,1
1028939296,ゲームプレイで賞金ゲット！ポットハンター,292M,$0.00 ,0,0,Games,37,5,1,1
1028950091,The Greedy Cave,160M,$0.99 ,914,4.5,Games,38,5,7,1
1028984371,Angry Birds Action!,1504M,$0.00 ,1863,4,Games,37,5,1,1
1029033692,Pastry Picnic,160M,$0.00 ,447,4.5,Games,38,5,6,1
1029273159,Anki OVERDRIVE,341M,$0.00 ,981,4.5,Entertainment,35,5,15,1
1029375276,Pixduel™,102M,$0.00 ,1602,4,Games,38,5,1,1
1029499643,Rugby Nations 16,629M,$4.99 ,78,4.5,Games,38,5,7,1
1029588869,Brothers: A Tale of Two Sons,1925M,$2.99 ,460,3.5,Games,33,5,9,1
1029932207,Papa's Cupcakeria To Go!,80M,$1.99 ,157,4,Games,37,0,1,1
1030395486,Plug Pocketmine for Minecraft PE,22M,$2.99 ,770,3,Games,37,5,13,1
1030447361,Weed Firm 2: Back To College,180M,$0.00 ,4387,4.5,Games,37,5,1,1
1030457527,Disney Build It: Frozen,143M,$3.99 ,48,3,Entertainment,38,5,1,1
1030487391,Selfeo,86M,$0.00 ,366,4,Social Networking,37,1,1,1
1030505688,Followers Analysis Tool For Instagram App Free,7M,$0.00 ,4253,4,Social Networking,38,1,31,1
1030522460,The Lion Guard,672M,$3.99 ,78,4,Entertainment,38,5,11,1
1030548464,hocus.,26M,$0.99 ,5778,4.5,Games,40,5,1,1
1030634472,Outfolded,71M,$0.00 ,1468,4.5,Games,37,4,10,1
1030710604,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",124M,$3.99 ,0,0,Games,40,5,1,1
1030762703,Speedafari – Speed Up Safari on Slow Connections,14M,$1.99 ,28,5,Utilities,25,5,1,1
1030792602,Word²,37M,$1.99 ,556,4.5,Games,38,5,1,1
1030804846,Churchill Solitaire - World War Card Game,153M,$0.00 ,13241,4.5,Games,37,5,1,1
1030815031,Discovery VR,10M,$0.00 ,125,3,Entertainment,37,0,1,1
1030902626,Scribblenauts Unlimited,567M,$4.99 ,1350,4,Games,37,5,1,1
1031002863,Color Therapy Adult Coloring Book for Adults,135M,$0.00 ,84062,5,Book,37,4,2,1
1031021466,Amount Plus - Unit And Currency Converter,7M,$2.99 ,35,4,Productivity,37,3,3,1
1031088612,小历 - 通知中心日历,4M,$0.99 ,11,4.5,Productivity,37,4,3,1
1031152574,LONEWOLF,108M,$0.00 ,1906,4.5,Games,38,5,9,1
1031155880,Solar Walk ™ 2 - Space Missions & Solar System,610M,$2.99 ,316,4,Education,37,5,10,1
1031164407,おチャベリ-ビデオ通話でマッチングアプリ,66M,$0.00 ,0,0,Social Networking,40,4,1,1
1031228862,Crafty Candy - Match 3 Puzzle Game,151M,$0.00 ,7511,4.5,Games,38,5,5,1
1031388734,Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),992M,$2.99 ,9,3.5,Games,38,0,5,1
1031390478,Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),985M,$6.99 ,72,4.5,Games,24,5,5,1
1031391869,Reelgood - TV Guide for Streaming,74M,$0.00 ,125,4.5,Entertainment,37,0,1,1
1031406492,Train Driver Journey 4 - Introduction to Steam,705M,$0.99 ,429,4.5,Games,38,5,1,1
1031530508,Telepaint,95M,$2.99 ,47,4.5,Games,37,5,1,1
1031569021,Primal Legends,166M,$0.00 ,1692,4.5,Games,40,5,1,1
1031704553,Tetro Blocks - Beat IQ with Tetrix-style-puzzle.,47M,$0.00 ,0,0,Games,38,5,1,1
1031706898,Britney Spears: American Dream,528M,$0.00 ,2129,4.5,Games,38,5,13,1
1031728646,Frozen Free Fall: Icy Shot,186M,$0.00 ,1133,4.5,Games,37,5,11,1
1031781908,"Marline - Weather, Tides & Moon",8M,$0.99 ,55,4,Weather,37,5,3,1
1031791319,公牛炒股-证券开户交易软件,40M,$0.99 ,0,0,Finance,38,0,2,1
1031838318,君の目的はボクを殺すこと。,154M,$0.00 ,0,0,Games,40,3,1,1
1031843950,Truck Simulator PRO 2016,592M,$3.99 ,875,4,Games,37,5,1,1
1031857811,二炮手-同名抗战狙击手游(孙红雷主演),327M,$0.00 ,1,3,Games,40,5,2,1
1031867079,Forest Heroes Story,71M,$0.00 ,38,4.5,Games,40,5,3,1
1032040117,Legendary - Game of Heroes,175M,$0.00 ,1776,4.5,Games,37,5,7,1
1032240256,【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,69M,$0.00 ,12,4.5,Games,40,0,1,1
1032298135,【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム,66M,$0.00 ,0,0,Games,37,4,42,1
1032301062,BuzzTube - Video Player for YouTube,15M,$0.00 ,21012,4.5,Entertainment,37,5,1,1
1032308323,EVERYTOWN,65M,$0.00 ,141,4,Games,40,4,4,1
1032381310,Kendall and Kylie,556M,$0.00 ,55011,4.5,Games,38,5,1,1
1032432287,HOUND Voice Search & Assistant,63M,$0.00 ,297,4,Productivity,37,0,1,1
1032443533,Genies & Gems,280M,$0.00 ,9768,4.5,Games,37,5,13,1
1032451280,The Blacklist: Conspiracy,101M,$0.00 ,496,4,Games,37,5,15,1
1032460746,"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1233M,$2.99 ,68,4.5,Games,37,5,10,1
1032464015,まぐろ職人（通）,27M,$0.00 ,0,0,Games,38,2,1,1
1032708262,Downwell,82M,$2.99 ,1679,5,Games,43,5,1,1
1032743715,Teeny Titans - Teen Titans Go! Figure Battles,709M,$3.99 ,2503,4.5,Games,38,5,9,1
1032845453,BB-8™ App Enabled Droid Powered by Sphero,399M,$0.00 ,4385,4.5,Entertainment,35,5,1,1
1032934485,City Car Driving,89M,$0.00 ,41,4,Games,43,5,1,1
1032997004,Endless Sky,35M,$0.00 ,6313,4.5,Games,40,5,1,1
1033014013,Warrior Balls,32M,$0.00 ,4375,4.5,Games,38,1,1,1
1033049320,出会い応援チャットアプリLIKE YOU,10M,$0.00 ,0,0,Social Networking,37,0,1,1
1033049991,The Lost Treasure,129M,$2.99 ,155,5,Games,40,5,1,1
1033076651,TALES OF LINK,111M,$0.00 ,229,4,Games,40,5,2,1
1033117027,Black Hole -世の中で最も困難な物理げーむ ぱずる-,148M,$0.00 ,0,0,Games,40,4,1,1
1033229197,Ys Chronicles II,466M,$4.99 ,34,5,Games,40,5,1,1
1033282601,Teenage Mutant Ninja Turtles: Legends,920M,$0.00 ,10771,4.5,Games,37,5,12,1
